Region;Servicio de salud;Comuna;Establecimiento;CodigoEstablecimiento;Mes;Numerador;Denominador;PorcentajeCumplimiento
Antofagasta;Servicio de Salud Antofagasta;Calama;Hospital Dr. Carlos Cisternas (Calama);103101;6;88;120;73.33
Antofagasta;Servicio de Salud Antofagasta;Calama;Hospital Dr. Carlos Cisternas (Calama);103101;7;78;99;78.79
Antofagasta;Servicio de Salud Antofagasta;Calama;Hospital Dr. Carlos Cisternas (Calama);103101;8;101;149;67.79
Antofagasta;Servicio de Salud Antofagasta;Calama;Hospital Dr. Carlos Cisternas (Calama);103101;9;107;130;82.31
Antofagasta;Servicio de Salud Antofagasta;Calama;Hospital Dr. Carlos Cisternas (Calama);103101;10;111;138;80.43
Antofagasta;Servicio de Salud Antofagasta;Calama;Hospital Dr. Carlos Cisternas (Calama);103101;11;110;138;79.71
Antofagasta;Servicio de Salud Antofagasta;Calama;Hospital Dr. Carlos Cisternas (Calama);103101;12;206;156;132.05
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;4;0;2;0.0
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;5;0;2;0.0
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;6;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;7;0;2;0.0
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;8;2;1;200.0
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;9;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;10;0;2;0.0
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Centro de Salud Familiar San Pedro Atacama;103311;11;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;2;1;2;50.0
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;4;3;3;100.0
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;6;1;1;100.0
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;9;6;3;200.0
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;10;2;1;200.0
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;1;2;4;50.0
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;2;1;1;100.0
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;3;2;3;66.67
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;4;5;5;100.0
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;5;5;6;83.33
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;6;2;3;66.67
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;7;6;4;150.0
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;8;4;4;100.0
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;9;3;4;75.0
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;10;2;2;100.0
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;12;4;4;100.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Hospital Regional Dr. Juan Noé Crevani (Arica);101100;1;166;172;96.51
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Hospital Regional Dr. Juan Noé Crevani (Arica);101100;2;173;175;98.86
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Hospital Regional Dr. Juan Noé Crevani (Arica);101100;3;175;176;99.43
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Hospital Regional Dr. Juan Noé Crevani (Arica);101100;4;166;173;95.95
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Hospital Regional Dr. Juan Noé Crevani (Arica);101100;5;135;141;95.74
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Hospital Regional Dr. Juan Noé Crevani (Arica);101100;6;147;154;95.45
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Hospital Regional Dr. Juan Noé Crevani (Arica);101100;7;139;145;95.86
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Hospital Regional Dr. Juan Noé Crevani (Arica);101100;8;146;153;95.42
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Hospital Regional Dr. Juan Noé Crevani (Arica);101100;9;137;143;95.8
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Hospital Regional Dr. Juan Noé Crevani (Arica);101100;10;87;141;61.7
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Hospital Regional Dr. Juan Noé Crevani (Arica);101100;11;159;163;97.55
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Hospital Regional Dr. Juan Noé Crevani (Arica);101100;12;146;150;97.33
Atacama;Servicio de Salud Atacama;Chañaral;Hospital Dr. Jerónimo Méndez Arancibia (Chañaral);104101;4;2;1;200.0
Atacama;Servicio de Salud Atacama;Chañaral;Hospital Dr. Jerónimo Méndez Arancibia (Chañaral);104101;5;0;2;0.0
Atacama;Servicio de Salud Atacama;Chañaral;Hospital Dr. Jerónimo Méndez Arancibia (Chañaral);104101;11;0;1;0.0
Atacama;Servicio de Salud Atacama;Chañaral;Hospital Dr. Jerónimo Méndez Arancibia (Chañaral);104101;12;2;3;66.67
Atacama;Servicio de Salud Atacama;Copiapó;Hospital San José del Carmen (Copiapó);104100;1;107;115;93.04
Atacama;Servicio de Salud Atacama;Copiapó;Hospital San José del Carmen (Copiapó);104100;2;89;95;93.68
Atacama;Servicio de Salud Atacama;Copiapó;Hospital San José del Carmen (Copiapó);104100;3;103;118;87.29
Atacama;Servicio de Salud Atacama;Copiapó;Hospital San José del Carmen (Copiapó);104100;4;104;112;92.86
Atacama;Servicio de Salud Atacama;Copiapó;Hospital San José del Carmen (Copiapó);104100;5;112;122;91.8
Atacama;Servicio de Salud Atacama;Copiapó;Hospital San José del Carmen (Copiapó);104100;6;114;117;97.44
Atacama;Servicio de Salud Atacama;Copiapó;Hospital San José del Carmen (Copiapó);104100;7;87;93;93.55
Atacama;Servicio de Salud Atacama;Copiapó;Hospital San José del Carmen (Copiapó);104100;8;86;95;90.53
Atacama;Servicio de Salud Atacama;Copiapó;Hospital San José del Carmen (Copiapó);104100;9;84;96;87.5
Atacama;Servicio de Salud Atacama;Copiapó;Hospital San José del Carmen (Copiapó);104100;10;95;102;93.14
Atacama;Servicio de Salud Atacama;Copiapó;Hospital San José del Carmen (Copiapó);104100;11;94;102;92.16
Atacama;Servicio de Salud Atacama;Copiapó;Hospital San José del Carmen (Copiapó);104100;12;95;101;94.06
Atacama;Servicio de Salud Atacama;Diego de Almagro;Hospital Dr. Florencio Vargas (Diego de Almagro);104102;9;0;2;0.0
Atacama;Servicio de Salud Atacama;Vallenar;Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar);104103;1;35;35;100.0
Atacama;Servicio de Salud Atacama;Vallenar;Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar);104103;2;57;61;93.44
Atacama;Servicio de Salud Atacama;Vallenar;Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar);104103;3;45;45;100.0
Atacama;Servicio de Salud Atacama;Vallenar;Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar);104103;4;46;57;80.7
Atacama;Servicio de Salud Atacama;Vallenar;Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar);104103;5;60;60;100.0
Atacama;Servicio de Salud Atacama;Vallenar;Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar);104103;6;52;54;96.3
Atacama;Servicio de Salud Atacama;Vallenar;Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar);104103;7;63;65;96.92
Atacama;Servicio de Salud Atacama;Vallenar;Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar);104103;8;38;45;84.44
Atacama;Servicio de Salud Atacama;Vallenar;Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar);104103;9;50;53;94.34
Atacama;Servicio de Salud Atacama;Vallenar;Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar);104103;10;40;41;97.56
Atacama;Servicio de Salud Atacama;Vallenar;Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar);104103;11;40;45;88.89
Atacama;Servicio de Salud Atacama;Vallenar;Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar);104103;12;43;45;95.56
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Hospital de Puerto Aysén;125101;2;1;1;100.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Hospital de Puerto Aysén;125101;3;2;2;100.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Hospital de Puerto Aysén;125101;5;2;1;200.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Hospital de Puerto Aysén;125101;7;1;2;50.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Hospital de Puerto Aysén;125101;9;1;1;100.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Hospital de Puerto Aysén;125101;10;1;1;100.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Hospital de Puerto Aysén;125101;11;1;3;33.33
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Hospital de Puerto Aysén;125101;12;1;3;33.33
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Chile Chico;Hospital Dr. Leopoldo Ortega Rodríguez (Chile Chico);125102;8;0;1;0.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Hospital Regional de Coyhaique;125100;1;34;64;53.12
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Hospital Regional de Coyhaique;125100;2;47;48;97.92
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Hospital Regional de Coyhaique;125100;3;93;66;140.91
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Hospital Regional de Coyhaique;125100;4;15;48;31.25
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Hospital Regional de Coyhaique;125100;5;41;61;67.21
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Hospital Regional de Coyhaique;125100;6;38;43;88.37
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Hospital Regional de Coyhaique;125100;7;52;54;96.3
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Hospital Regional de Coyhaique;125100;8;49;51;96.08
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Hospital Regional de Coyhaique;125100;9;97;70;138.57
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Hospital Regional de Coyhaique;125100;10;55;62;88.71
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Hospital Regional de Coyhaique;125100;11;51;55;92.73
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Hospital Regional de Coyhaique;125100;12;24;63;38.1
Biobío;Servicio de Salud Arauco;Arauco;Hospital San Vicente de Arauco;128113;9;0;1;0.0
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;1;6;3;200.0
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;3;3;3;100.0
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;4;6;3;200.0
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;5;4;4;100.0
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;6;0;2;0.0
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;7;1;3;33.33
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;8;2;2;100.0
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;9;1;1;100.0
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;10;2;1;200.0
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;11;1;1;100.0
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;12;7;5;140.0
Biobío;Servicio de Salud Arauco;Curanilahue;Hospital Provincial Dr. Rafael Avaría (Curanilahue);128109;1;61;91;67.03
Biobío;Servicio de Salud Arauco;Curanilahue;Hospital Provincial Dr. Rafael Avaría (Curanilahue);128109;2;51;72;70.83
Biobío;Servicio de Salud Arauco;Curanilahue;Hospital Provincial Dr. Rafael Avaría (Curanilahue);128109;3;49;62;79.03
Biobío;Servicio de Salud Arauco;Curanilahue;Hospital Provincial Dr. Rafael Avaría (Curanilahue);128109;4;60;79;75.95
Biobío;Servicio de Salud Arauco;Curanilahue;Hospital Provincial Dr. Rafael Avaría (Curanilahue);128109;5;54;73;73.97
Biobío;Servicio de Salud Arauco;Curanilahue;Hospital Provincial Dr. Rafael Avaría (Curanilahue);128109;6;55;84;65.48
Biobío;Servicio de Salud Arauco;Curanilahue;Hospital Provincial Dr. Rafael Avaría (Curanilahue);128109;7;67;82;81.71
Biobío;Servicio de Salud Arauco;Curanilahue;Hospital Provincial Dr. Rafael Avaría (Curanilahue);128109;8;60;79;75.95
Biobío;Servicio de Salud Arauco;Curanilahue;Hospital Provincial Dr. Rafael Avaría (Curanilahue);128109;9;65;83;78.31
Biobío;Servicio de Salud Arauco;Curanilahue;Hospital Provincial Dr. Rafael Avaría (Curanilahue);128109;10;66;77;85.71
Biobío;Servicio de Salud Arauco;Curanilahue;Hospital Provincial Dr. Rafael Avaría (Curanilahue);128109;11;59;67;88.06
Biobío;Servicio de Salud Arauco;Curanilahue;Hospital Provincial Dr. Rafael Avaría (Curanilahue);128109;12;51;60;85.0
Biobío;Servicio de Salud Arauco;Lebu;Hospital de Lebu;128110;1;1;1;100.0
Biobío;Servicio de Salud Arauco;Lebu;Hospital de Lebu;128110;4;3;3;100.0
Biobío;Servicio de Salud Arauco;Lebu;Hospital de Lebu;128110;11;2;3;66.67
Biobío;Servicio de Salud Arauco;Lebu;Hospital de Lebu;128110;12;1;2;50.0
Biobío;Servicio de Salud Biobío;Laja;Hospital Comunitario de Laja;120105;7;2;1;200.0
Biobío;Servicio de Salud Biobío;Laja;Hospital Comunitario de Laja;120105;9;1;1;100.0
Biobío;Servicio de Salud Biobío;Laja;Hospital Comunitario de Laja;120105;11;1;2;50.0
Biobío;Servicio de Salud Biobío;Laja;Hospital Comunitario de Laja;120105;12;2;2;100.0
Biobío;Servicio de Salud Biobío;Los Ángeles;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);120101;1;199;210;94.76
Biobío;Servicio de Salud Biobío;Los Ángeles;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);120101;2;168;179;93.85
Biobío;Servicio de Salud Biobío;Los Ángeles;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);120101;3;167;170;98.24
Biobío;Servicio de Salud Biobío;Los Ángeles;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);120101;4;162;174;93.1
Biobío;Servicio de Salud Biobío;Los Ángeles;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);120101;5;98;184;53.26
Biobío;Servicio de Salud Biobío;Los Ángeles;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);120101;6;183;191;95.81
Biobío;Servicio de Salud Biobío;Los Ángeles;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);120101;7;156;167;93.41
Biobío;Servicio de Salud Biobío;Los Ángeles;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);120101;8;157;170;92.35
Biobío;Servicio de Salud Biobío;Los Ángeles;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);120101;9;153;157;97.45
Biobío;Servicio de Salud Biobío;Los Ángeles;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);120101;10;165;172;95.93
Biobío;Servicio de Salud Biobío;Los Ángeles;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);120101;11;153;165;92.73
Biobío;Servicio de Salud Biobío;Los Ángeles;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);120101;12;151;162;93.21
Biobío;Servicio de Salud Biobío;Mulchén;Hospital de Mulchén;120102;1;4;2;200.0
Biobío;Servicio de Salud Biobío;Mulchén;Hospital de Mulchén;120102;2;4;2;200.0
Biobío;Servicio de Salud Biobío;Mulchén;Hospital de Mulchén;120102;4;1;1;100.0
Biobío;Servicio de Salud Biobío;Mulchén;Hospital de Mulchén;120102;9;2;2;100.0
Biobío;Servicio de Salud Biobío;Mulchén;Hospital de Mulchén;120102;10;2;1;200.0
Biobío;Servicio de Salud Biobío;Mulchén;Hospital de Mulchén;120102;12;1;2;50.0
Biobío;Servicio de Salud Biobío;Nacimiento;Hospital Comunitario y Familiar de Nacimiento;120103;1;1;1;100.0
Biobío;Servicio de Salud Biobío;Nacimiento;Hospital Comunitario y Familiar de Nacimiento;120103;2;1;1;100.0
Biobío;Servicio de Salud Biobío;Nacimiento;Hospital Comunitario y Familiar de Nacimiento;120103;3;1;1;100.0
Biobío;Servicio de Salud Biobío;Nacimiento;Hospital Comunitario y Familiar de Nacimiento;120103;4;1;1;100.0
Biobío;Servicio de Salud Biobío;Nacimiento;Hospital Comunitario y Familiar de Nacimiento;120103;5;1;2;50.0
Biobío;Servicio de Salud Biobío;Nacimiento;Hospital Comunitario y Familiar de Nacimiento;120103;8;1;1;100.0
Biobío;Servicio de Salud Biobío;Nacimiento;Hospital Comunitario y Familiar de Nacimiento;120103;9;1;1;100.0
Biobío;Servicio de Salud Biobío;Santa Bárbara;Hospital Comunitario de Santa Bárbara;120106;1;0;1;0.0
Biobío;Servicio de Salud Biobío;Santa Bárbara;Hospital Comunitario de Santa Bárbara;120106;2;1;1;100.0
Biobío;Servicio de Salud Biobío;Tucapel;Hospital Comunitario Dr. Roberto Muñoz Urrutia de Huépil;120107;7;1;1;100.0
Biobío;Servicio de Salud Biobío;Tucapel;Hospital Comunitario Dr. Roberto Muñoz Urrutia de Huépil;120107;11;1;1;100.0
Biobío;Servicio de Salud Biobío;Yumbel;Hospital Comunitario de Yumbel;120104;3;1;1;100.0
Biobío;Servicio de Salud Biobío;Yumbel;Hospital Comunitario de Yumbel;120104;4;2;2;100.0
Biobío;Servicio de Salud Biobío;Yumbel;Hospital Comunitario de Yumbel;120104;7;0;1;0.0
Biobío;Servicio de Salud Biobío;Yumbel;Hospital Comunitario de Yumbel;120104;9;1;1;100.0
Biobío;Servicio de Salud Biobío;Yumbel;Hospital Comunitario de Yumbel;120104;10;1;1;100.0
Biobío;Servicio de Salud Biobío;Yumbel;Hospital Comunitario de Yumbel;120104;12;1;1;100.0
Biobío;Servicio de Salud Concepción;Concepción;Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);118100;1;156;169;92.31
Biobío;Servicio de Salud Concepción;Concepción;Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);118100;2;138;153;90.2
Biobío;Servicio de Salud Concepción;Concepción;Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);118100;3;148;161;91.93
Biobío;Servicio de Salud Concepción;Concepción;Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);118100;4;129;143;90.21
Biobío;Servicio de Salud Concepción;Concepción;Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);118100;5;146;171;85.38
Biobío;Servicio de Salud Concepción;Concepción;Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);118100;6;123;137;89.78
Biobío;Servicio de Salud Concepción;Concepción;Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);118100;7;150;157;95.54
Biobío;Servicio de Salud Concepción;Concepción;Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);118100;8;134;152;88.16
Biobío;Servicio de Salud Concepción;Concepción;Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);118100;9;132;140;94.29
Biobío;Servicio de Salud Concepción;Concepción;Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);118100;10;158;173;91.33
Biobío;Servicio de Salud Concepción;Concepción;Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);118100;11;148;171;86.55
Biobío;Servicio de Salud Concepción;Concepción;Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);118100;12;132;153;86.27
Biobío;Servicio de Salud Concepción;Coronel;Hospital San José (Coronel);118105;1;30;30;100.0
Biobío;Servicio de Salud Concepción;Coronel;Hospital San José (Coronel);118105;2;43;47;91.49
Biobío;Servicio de Salud Concepción;Coronel;Hospital San José (Coronel);118105;3;31;34;91.18
Biobío;Servicio de Salud Concepción;Coronel;Hospital San José (Coronel);118105;4;30;38;78.95
Biobío;Servicio de Salud Concepción;Coronel;Hospital San José (Coronel);118105;5;36;40;90.0
Biobío;Servicio de Salud Concepción;Coronel;Hospital San José (Coronel);118105;6;37;43;86.05
Biobío;Servicio de Salud Concepción;Coronel;Hospital San José (Coronel);118105;7;36;50;72.0
Biobío;Servicio de Salud Concepción;Coronel;Hospital San José (Coronel);118105;8;23;39;58.97
Biobío;Servicio de Salud Concepción;Coronel;Hospital San José (Coronel);118105;9;38;47;80.85
Biobío;Servicio de Salud Concepción;Coronel;Hospital San José (Coronel);118105;10;39;41;95.12
Biobío;Servicio de Salud Concepción;Coronel;Hospital San José (Coronel);118105;11;33;35;94.29
Biobío;Servicio de Salud Concepción;Coronel;Hospital San José (Coronel);118105;12;47;51;92.16
Biobío;Servicio de Salud Concepción;Lota;Hospital de Lota;118106;1;7;8;87.5
Biobío;Servicio de Salud Concepción;Lota;Hospital de Lota;118106;2;5;6;83.33
Biobío;Servicio de Salud Concepción;Lota;Hospital de Lota;118106;3;4;4;100.0
Biobío;Servicio de Salud Concepción;Lota;Hospital de Lota;118106;4;7;7;100.0
Biobío;Servicio de Salud Concepción;Lota;Hospital de Lota;118106;5;3;3;100.0
Biobío;Servicio de Salud Concepción;Lota;Hospital de Lota;118106;6;7;7;100.0
Biobío;Servicio de Salud Concepción;Lota;Hospital de Lota;118106;7;7;7;100.0
Biobío;Servicio de Salud Concepción;Lota;Hospital de Lota;118106;8;7;7;100.0
Biobío;Servicio de Salud Concepción;Lota;Hospital de Lota;118106;9;3;2;150.0
Biobío;Servicio de Salud Concepción;Lota;Hospital de Lota;118106;10;8;10;80.0
Biobío;Servicio de Salud Concepción;Lota;Hospital de Lota;118106;11;8;9;88.89
Biobío;Servicio de Salud Concepción;Lota;Hospital de Lota;118106;12;6;6;100.0
Biobío;Servicio de Salud Concepción;Santa Juana;Hospital Clorinda Avello (Santa Juana);118107;12;1;2;50.0
Biobío;Servicio de Salud Talcahuano;Penco;Hospital Penco Lirquén;119102;3;1;1;100.0
Biobío;Servicio de Salud Talcahuano;Penco;Hospital Penco Lirquén;119102;4;1;1;100.0
Biobío;Servicio de Salud Talcahuano;Penco;Hospital Penco Lirquén;119102;11;1;1;100.0
Biobío;Servicio de Salud Talcahuano;Penco;Hospital Penco Lirquén;119102;12;1;1;100.0
Biobío;Servicio de Salud Talcahuano;Talcahuano;Hospital Las Higueras (Talcahuano);119100;1;121;129;93.8
Biobío;Servicio de Salud Talcahuano;Talcahuano;Hospital Las Higueras (Talcahuano);119100;2;105;109;96.33
Biobío;Servicio de Salud Talcahuano;Talcahuano;Hospital Las Higueras (Talcahuano);119100;3;114;122;93.44
Biobío;Servicio de Salud Talcahuano;Talcahuano;Hospital Las Higueras (Talcahuano);119100;4;119;127;93.7
Biobío;Servicio de Salud Talcahuano;Talcahuano;Hospital Las Higueras (Talcahuano);119100;5;118;123;95.93
Biobío;Servicio de Salud Talcahuano;Talcahuano;Hospital Las Higueras (Talcahuano);119100;6;106;110;96.36
Biobío;Servicio de Salud Talcahuano;Talcahuano;Hospital Las Higueras (Talcahuano);119100;7;119;125;95.2
Biobío;Servicio de Salud Talcahuano;Talcahuano;Hospital Las Higueras (Talcahuano);119100;8;105;114;92.11
